source_ip,window_start,pseudo_label,pseudo_reason,true_label,prediction,anomaly_score,is_anomaly
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,-1,0.02527126941722574,True
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.08516559295978449,True
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.0472593093268005,True
held_out_normal,,0,held_out_low_activity,1,-1,0.047803005689453004,True
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.10107430348373708,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.00588358588993021,True
held_out_normal,,0,held_out_low_activity,1,-1,0.0007414067709345384,True
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.00588358588993021,True
held_out_normal,,0,held_out_low_activity,1,1,-0.04754139074950864,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.06630839255304649,True
held_out_normal,,0,held_out_low_activity,1,1,-0.037198740879809955,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.02351716846804569,True
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06277648141373449,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.04370389363960281,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.09378362610167074,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,-1,0.13491413298990668,True
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.06702615207991763,True
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.020924712652274746,True
held_out_normal,,0,held_out_low_activity,1,1,-0.06419062722952318,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.04943147791012176,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.012071035286090048,True
held_out_normal,,0,held_out_low_activity,1,-1,0.06251549672189044,True
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.02662613851452017,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.02662613851452017,False
held_out_normal,,0,held_out_low_activity,1,1,-0.04198717617408154,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.007641804647394668,False
held_out_normal,,0,held_out_low_activity,1,1,-0.10107430348373708,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,-1,0.05528368346575735,True
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.09378362610167074,False
held_out_normal,,0,held_out_low_activity,1,1,-0.10107430348373708,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.0717446230821826,False
held_out_normal,,0,held_out_low_activity,1,1,-0.02662613851452017,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.09624519303960538,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.02662613851452017,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.02662613851452017,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.02662613851452017,False
held_out_normal,,0,held_out_low_activity,1,1,-0.10107430348373708,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,-1,0.061461111439975846,True
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.04613574197152981,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.00791657589709216,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.09378362610167074,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,-1,0.09002656978213569,True
held_out_normal,,0,held_out_low_activity,1,-1,0.09497064058607857,True
held_out_normal,,0,held_out_low_activity,1,1,-0.04950188609703049,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,-1,0.09002656978213569,True
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.04370389363960281,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.0033532063920273525,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,-1,0.012071035286090048,True
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.04613574197152981,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.027843406773553736,False
held_out_normal,,0,held_out_low_activity,1,1,-0.037198740879809955,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.019849798342955915,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,-1,0.15360146444007533,True
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.09378362610167074,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,-1,0.08843489463375659,True
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.04811197817070956,False
held_out_normal,,0,held_out_low_activity,1,1,-0.09378362610167074,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.02662613851452017,False
held_out_normal,,0,held_out_low_activity,1,1,-0.02910613510820398,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.02662613851452017,False
held_out_normal,,0,held_out_low_activity,1,-1,0.12312780210625413,True
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.007641804647394668,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.10107430348373708,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.11657339090634222,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,-1,0.07033168969232545,True
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,-1,0.2131344188335838,True
held_out_normal,,0,held_out_low_activity,1,1,-0.0717446230821826,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,1,-0.06875697416643095,False
held_out_normal,,0,held_out_low_activity,1,1,-0.061459656321299905,False
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.09378362610167074,False
held_out_normal,,0,held_out_low_activity,1,1,-0.13352650424208368,False
held_out_normal,,0,held_out_low_activity,1,-1,0.03744725561189716,True
held_out_normal,,0,held_out_low_activity,1,1,-0.15930383463317388,False
held_out_normal,,0,held_out_low_activity,1,1,-0.09378362610167074,False
